transaction_id,customer_id,product_id,shop_id,quantity,actual_price,transaction_date,payment_method,transaction_type,unit_price,total_amount,transaction_time,city,district
2432,1,173,27,9,,,CARD,SALE,219.4,1974.6,2023-12-21,Pokhara,Morang
2433,2,45,9,8,,,CASH,SALE,344.02,2752.16,2023-05-30,Bhaktapur,Bhaktapur
2434,1,21,8,4,,,CASH,SALE,151.53,606.12,2023-03-11,Pokhara,Kaski
2435,4,161,37,9,,,UPI,SALE,182.63,1643.67,2023-04-04,Lalitpur,Kathmandu
2436,5,78,15,2,,,UPI,SALE,359.62,719.24,2023-06-04,Kathmandu,Bhaktapur
2437,5,135,15,3,,,UPI,SALE,42.38,127.14,2023-05-01,Kathmandu,Bhaktapur
2438,4,166,46,8,,,UPI,SALE,305.4,2443.2,2023-06-05,Lalitpur,Kathmandu
2439,3,83,29,3,,,CASH,SALE,90.45,271.35,2023-02-21,Biratnagar,Lalitpur
2440,4,41,18,9,,,CASH,SALE,90.48,814.32,2023-12-08,Lalitpur,Morang
2441,4,2,46,10,,,CARD,SALE,456.26,4562.6,2023-09-07,Lalitpur,Kathmandu
2442,3,153,16,5,,,UPI,SALE,202.89,1014.45,2023-09-28,Biratnagar,Morang
2443,5,118,15,1,,,UPI,SALE,287.44,287.44,2023-02-08,Kathmandu,Bhaktapur
2444,4,168,35,10,,,UPI,SALE,375.4,3754.0,2023-04-19,Lalitpur,Morang
2445,3,82,31,3,,,CARD,SALE,271.82,815.46,2023-11-23,Biratnagar,Kaski
2446,3,17,34,2,,,CASH,SALE,18.43,36.86,2023-06-08,Biratnagar,Kaski
2447,1,168,4,1,,,CARD,SALE,387.31,387.31,2023-12-14,Pokhara,Lalitpur
2448,4,164,1,9,,,CASH,SALE,334.44,3009.96,2023-12-23,Lalitpur,Bhaktapur
2449,2,123,42,8,,,CASH,SALE,94.95,759.6,2023-06-10,Bhaktapur,Kathmandu
2450,1,119,4,6,,,CARD,SALE,309.68,1858.08,2023-07-17,Pokhara,Lalitpur
2451,3,26,48,6,,,UPI,SALE,32.98,197.88,2023-08-11,Biratnagar,Lalitpur
2452,3,113,2,5,,,CARD,SALE,321.58,1607.9,2023-05-09,Biratnagar,Kathmandu
2453,3,4,6,7,,,UPI,SALE,375.6,2629.2,2023-03-20,Biratnagar,Kathmandu
2454,1,154,5,7,,,CARD,SALE,419.62,2937.34,2023-12-07,Pokhara,Kathmandu
2455,5,167,7,2,,,CASH,SALE,160.48,320.96,2023-06-26,Kathmandu,Lalitpur
2456,4,172,18,5,,,UPI,SALE,480.67,2403.35,2023-01-19,Lalitpur,Morang
2457,5,84,15,4,,,CARD,SALE,38.78,155.12,2023-01-08,Kathmandu,Bhaktapur
2458,4,146,19,7,,,CARD,SALE,474.73,3323.11,2023-01-09,Lalitpur,Kaski
2459,5,200,13,5,,,CARD,SALE,290.15,1450.75,2023-11-06,Kathmandu,Morang
2460,3,74,48,1,,,CARD,SALE,248.54,248.54,2023-08-31,Biratnagar,Lalitpur
2461,1,23,4,4,,,CARD,SALE,80.07,320.28,2023-12-12,Pokhara,Lalitpur
2462,3,72,50,6,,,CASH,SALE,133.18,799.08,2023-12-18,Biratnagar,Kaski
2463,2,87,3,4,,,CASH,SALE,61.82,247.28,2023-07-01,Bhaktapur,Lalitpur
2464,2,133,22,9,,,CASH,SALE,81.01,729.09,2023-05-29,Bhaktapur,Kathmandu
2465,2,11,36,4,,,CARD,SALE,152.45,609.8,2023-01-09,Bhaktapur,Kaski
2466,5,36,11,5,,,UPI,SALE,352.18,1760.9,2023-06-13,Kathmandu,Kaski
2467,5,135,15,7,,,UPI,SALE,41.7,291.9,2023-08-29,Kathmandu,Bhaktapur
2468,5,200,43,6,,,CARD,SALE,264.3,1585.8,2023-11-15,Kathmandu,Bhaktapur
2469,3,30,6,4,,,CARD,SALE,112.01,448.04,2023-01-04,Biratnagar,Kathmandu
2470,1,51,20,10,,,CARD,SALE,201.08,2010.8,2023-09-22,Pokhara,Kathmandu
2471,5,113,49,5,,,UPI,SALE,346.11,1730.55,2023-06-11,Kathmandu,Morang
2472,2,173,10,7,,,UPI,SALE,222.89,1560.23,2023-06-28,Bhaktapur,Kaski
2473,4,116,14,6,,,CASH,SALE,402.43,2414.58,2023-09-17,Lalitpur,Morang
2474,4,167,18,3,,,UPI,SALE,179.03,537.09,2023-06-23,Lalitpur,Morang
2475,3,97,50,2,,,UPI,SALE,376.6,753.2,2023-12-20,Biratnagar,Kaski
2476,3,33,2,2,,,UPI,SALE,206.39,412.78,2023-04-21,Biratnagar,Kathmandu
2477,2,94,10,3,,,CASH,SALE,185.72,557.16,2023-08-27,Bhaktapur,Kaski
2478,5,161,13,6,,,CARD,SALE,202.78,1216.68,2023-07-16,Kathmandu,Morang
2479,3,22,48,2,,,CARD,SALE,23.13,46.26,2023-03-18,Biratnagar,Lalitpur
2480,4,148,32,4,,,CARD,SALE,42.57,170.28,2023-11-07,Lalitpur,Morang
2481,5,63,17,7,,,CASH,SALE,464.48,3251.36,2023-12-11,Kathmandu,Morang
2482,2,68,9,1,,,CARD,SALE,74.29,74.29,2023-10-02,Bhaktapur,Bhaktapur
2483,2,83,38,7,,,UPI,SALE,81.8,572.6,2023-07-20,Bhaktapur,Kathmandu
2484,4,145,19,10,,,CARD,SALE,345.5,3455.0,2023-08-19,Lalitpur,Kaski
2485,3,123,47,10,,,CASH,SALE,95.83,958.3,2023-11-20,Biratnagar,Bhaktapur
2486,5,128,43,6,,,CARD,SALE,167.54,1005.24,2023-04-09,Kathmandu,Bhaktapur
2487,5,67,49,9,,,UPI,SALE,298.23,2684.07,2023-09-26,Kathmandu,Morang
2488,1,125,27,5,,,CARD,SALE,95.07,475.35,2023-02-17,Pokhara,Morang
2489,5,87,15,8,,,CARD,SALE,63.97,511.76,2023-04-13,Kathmandu,Bhaktapur
2490,5,164,12,4,,,CARD,SALE,296.93,1187.72,2023-09-07,Kathmandu,Morang
2491,3,125,44,9,,,CARD,SALE,97.05,873.45,2023-01-07,Biratnagar,Kathmandu
2492,2,51,45,9,,,CASH,SALE,213.01,1917.09,2023-09-14,Bhaktapur,Morang
2493,5,17,17,4,,,CASH,SALE,19.17,76.68,2023-11-24,Kathmandu,Morang
2494,4,115,1,4,,,CARD,SALE,412.94,1651.76,2023-08-10,Lalitpur,Bhaktapur
2495,3,27,2,6,,,CASH,SALE,108.11,648.66,2023-07-12,Biratnagar,Kathmandu
2496,2,110,3,2,,,CASH,SALE,130.01,260.02,2023-02-03,Bhaktapur,Lalitpur
2497,3,168,34,8,,,CASH,SALE,347.25,2778.0,2023-12-02,Biratnagar,Kaski
2498,4,141,18,2,,,CARD,SALE,384.39,768.78,2023-01-25,Lalitpur,Morang
2499,2,164,22,8,,,CARD,SALE,333.49,2667.92,2023-07-21,Bhaktapur,Kathmandu
2500,3,138,40,10,,,CASH,SALE,180.88,1808.8,2023-08-12,Biratnagar,Bhaktapur
2501,4,84,18,5,,,UPI,SALE,38.07,190.35,2023-07-20,Lalitpur,Morang
2502,5,180,11,3,,,CARD,SALE,62.83,188.49,2023-04-25,Kathmandu,Kaski
2503,2,74,38,2,,,CASH,SALE,260.59,521.18,2023-06-23,Bhaktapur,Kathmandu
2504,3,79,2,1,,,UPI,SALE,332.03,332.03,2023-01-23,Biratnagar,Kathmandu
2505,3,95,6,10,,,CARD,SALE,29.98,299.8,2023-08-27,Biratnagar,Kathmandu
2506,4,172,14,8,,,UPI,SALE,432.79,3462.32,2023-03-15,Lalitpur,Morang
2507,1,24,27,9,,,CASH,SALE,528.03,4752.27,2023-12-18,Pokhara,Morang
2508,3,141,6,8,,,CARD,SALE,371.45,2971.6,2023-08-21,Biratnagar,Kathmandu
2509,4,138,32,6,,,UPI,SALE,188.38,1130.28,2023-07-25,Lalitpur,Morang
2510,1,142,27,7,,,CASH,SALE,391.02,2737.14,2023-04-29,Pokhara,Morang
2511,2,187,42,4,,,CARD,SALE,415.53,1662.12,2023-12-06,Bhaktapur,Kathmandu
2512,2,162,26,9,,,UPI,SALE,124.86,1123.74,2023-02-20,Bhaktapur,Bhaktapur
2513,4,25,18,1,,,CASH,SALE,117.39,117.39,2023-05-04,Lalitpur,Morang
2514,3,163,2,4,,,UPI,SALE,143.8,575.2,2023-07-04,Biratnagar,Kathmandu
2515,2,178,42,3,,,CARD,SALE,16.73,50.19,2023-12-13,Bhaktapur,Kathmandu
2516,3,129,50,8,,,CASH,SALE,167.26,1338.08,2023-10-02,Biratnagar,Kaski
2517,4,174,32,2,,,CARD,SALE,354.06,708.12,2023-03-01,Lalitpur,Morang
2518,5,163,15,4,,,UPI,SALE,142.79,571.16,2023-05-15,Kathmandu,Bhaktapur
2519,5,178,43,3,,,CARD,SALE,17.45,52.35,2023-07-02,Kathmandu,Bhaktapur
2520,2,148,26,5,,,CASH,SALE,37.65,188.25,2023-03-20,Bhaktapur,Bhaktapur
2521,2,32,26,1,,,CASH,SALE,313.04,313.04,2023-01-23,Bhaktapur,Bhaktapur
2522,2,44,26,8,,,CARD,SALE,205.79,1646.32,2023-05-18,Bhaktapur,Bhaktapur
2523,2,116,22,2,,,CARD,SALE,415.55,831.1,2023-11-25,Bhaktapur,Kathmandu
2524,4,48,33,7,,,UPI,SALE,191.67,1341.69,2023-02-12,Lalitpur,Kaski
2525,5,150,49,6,,,CASH,SALE,339.16,2034.96,2023-10-29,Kathmandu,Morang
2526,3,40,6,6,,,CARD,SALE,305.59,1833.54,2023-10-28,Biratnagar,Kathmandu
2527,1,81,21,7,,,CASH,SALE,187.97,1315.79,2023-03-30,Pokhara,Morang
2528,3,66,2,3,,,CASH,SALE,177.01,531.03,2023-01-10,Biratnagar,Kathmandu
2529,1,114,20,4,,,CASH,SALE,221.45,885.8,2023-01-30,Pokhara,Kathmandu
2530,5,140,11,1,,,CARD,SALE,112.22,112.22,2023-03-27,Kathmandu,Kaski
2531,3,69,47,4,,,CARD,SALE,189.84,759.36,2023-08-24,Biratnagar,Bhaktapur
2532,2,7,45,1,,,CASH,SALE,242.83,242.83,2023-01-27,Bhaktapur,Morang
2533,3,68,6,2,,,CARD,SALE,78.6,157.2,2023-11-07,Biratnagar,Kathmandu
2534,5,49,43,1,,,UPI,SALE,53.07,53.07,2023-06-16,Kathmandu,Bhaktapur
2535,4,138,25,8,,,CARD,SALE,202.72,1621.76,2023-02-25,Lalitpur,Kaski
2536,2,103,39,7,,,CASH,SALE,124.02,868.14,2023-07-26,Bhaktapur,Kathmandu
2537,3,113,31,1,,,CASH,SALE,342.42,342.42,2023-07-22,Biratnagar,Kaski
2538,4,40,32,4,,,UPI,SALE,287.07,1148.28,2023-03-12,Lalitpur,Morang
2539,4,26,46,3,,,UPI,SALE,31.56,94.68,2023-02-06,Lalitpur,Kathmandu
2540,5,188,11,6,,,UPI,SALE,228.42,1370.52,2023-03-27,Kathmandu,Kaski
2541,4,62,18,3,,,CARD,SALE,307.99,923.97,2023-04-24,Lalitpur,Morang
2542,1,180,20,7,,,CASH,SALE,59.71,417.97,2023-10-04,Pokhara,Kathmandu
2543,2,19,24,4,,,UPI,SALE,101.56,406.24,2023-08-31,Bhaktapur,Morang
2544,4,30,1,10,,,CASH,SALE,106.08,1060.8,2023-11-30,Lalitpur,Bhaktapur
2545,1,185,4,5,,,UPI,SALE,244.8,1224.0,2023-02-24,Pokhara,Lalitpur
2546,2,103,41,7,,,CARD,SALE,132.13,924.91,2023-01-19,Bhaktapur,Bhaktapur
2547,5,135,49,2,,,CARD,SALE,45.09,90.18,2023-10-28,Kathmandu,Morang
2548,5,2,12,1,,,CASH,SALE,413.82,413.82,2023-05-02,Kathmandu,Morang
2549,2,188,42,10,,,UPI,SALE,254.95,2549.5,2023-03-30,Bhaktapur,Kathmandu
2550,3,171,34,5,,,CARD,SALE,226.03,1130.15,2023-10-25,Biratnagar,Kaski
2551,1,114,8,2,,,CARD,SALE,215.19,430.38,2023-01-31,Pokhara,Kaski
2552,4,154,1,7,,,CASH,SALE,433.85,3036.95,2023-07-31,Lalitpur,Bhaktapur
2553,1,5,4,2,,,UPI,SALE,64.43,128.86,2023-01-06,Pokhara,Lalitpur
2554,3,69,30,10,,,UPI,SALE,215.72,2157.2,2023-12-29,Biratnagar,Kathmandu
2555,1,51,5,8,,,UPI,SALE,200.96,1607.68,2023-06-21,Pokhara,Kathmandu
2556,4,47,37,7,,,UPI,SALE,85.56,598.92,2023-05-08,Lalitpur,Kathmandu
2557,2,91,22,6,,,CASH,SALE,43.48,260.88,2023-04-25,Bhaktapur,Kathmandu
2558,1,90,8,9,,,CASH,SALE,238.35,2145.15,2023-10-26,Pokhara,Kaski
2559,5,158,43,10,,,CARD,SALE,226.1,2261.0,2023-09-17,Kathmandu,Bhaktapur
2560,3,85,30,8,,,UPI,SALE,357.62,2860.96,2023-06-09,Biratnagar,Kathmandu
2561,2,100,24,3,,,UPI,SALE,190.84,572.52,2023-06-28,Bhaktapur,Morang
2562,5,28,28,6,,,CARD,SALE,430.45,2582.7,2023-12-14,Kathmandu,Morang
2563,4,153,18,1,,,UPI,SALE,216.53,216.53,2023-08-13,Lalitpur,Morang
2564,3,152,48,3,,,CASH,SALE,472.02,1416.06,2023-05-17,Biratnagar,Lalitpur
2565,2,173,10,8,,,UPI,SALE,227.21,1817.68,2023-10-03,Bhaktapur,Kaski
2566,2,84,22,5,,,CARD,SALE,37.18,185.9,2023-10-30,Bhaktapur,Kathmandu
2567,4,198,33,7,,,UPI,SALE,277.61,1943.27,2023-11-03,Lalitpur,Kaski
2568,2,116,45,5,,,CASH,SALE,466.57,2332.85,2023-05-09,Bhaktapur,Morang
2569,1,120,27,8,,,CARD,SALE,205.92,1647.36,2023-10-16,Pokhara,Morang
2570,2,154,26,2,,,UPI,SALE,442.43,884.86,2023-02-02,Bhaktapur,Bhaktapur
2571,4,185,19,2,,,UPI,SALE,224.26,448.52,2023-06-18,Lalitpur,Kaski
2572,4,153,46,4,,,UPI,SALE,191.92,767.68,2023-09-27,Lalitpur,Kathmandu
2573,5,108,49,10,,,UPI,SALE,332.02,3320.2,2023-12-17,Kathmandu,Morang
2574,5,7,28,2,,,CARD,SALE,262.26,524.52,2023-09-29,Kathmandu,Morang
2575,4,195,46,8,,,UPI,SALE,159.45,1275.6,2023-11-17,Lalitpur,Kathmandu
2576,4,197,33,1,,,CASH,SALE,398.27,398.27,2023-01-16,Lalitpur,Kaski
2577,4,6,33,9,,,CASH,SALE,175.97,1583.73,2023-05-27,Lalitpur,Kaski
2578,5,148,15,9,,,CARD,SALE,37.59,338.31,2023-02-20,Kathmandu,Bhaktapur
2579,4,38,46,10,,,CARD,SALE,268.52,2685.2,2023-12-25,Lalitpur,Kathmandu
2580,4,195,18,2,,,UPI,SALE,172.57,345.14,2023-01-09,Lalitpur,Morang
2581,5,195,7,2,,,UPI,SALE,178.8,357.6,2023-06-19,Kathmandu,Lalitpur
2582,4,117,14,7,,,CASH,SALE,260.83,1825.81,2023-09-21,Lalitpur,Morang
2583,4,58,33,8,,,CARD,SALE,133.41,1067.28,2023-08-07,Lalitpur,Kaski
2584,4,132,19,4,,,CARD,SALE,181.79,727.16,2023-02-24,Lalitpur,Kaski
2585,5,112,13,4,,,CARD,SALE,403.19,1612.76,2023-03-25,Kathmandu,Morang
2586,4,54,1,5,,,CARD,SALE,441.47,2207.35,2023-08-06,Lalitpur,Bhaktapur
2587,3,155,30,6,,,UPI,SALE,458.46,2750.76,2023-02-09,Biratnagar,Kathmandu
2588,2,94,39,1,,,CARD,SALE,186.94,186.94,2023-11-06,Bhaktapur,Kathmandu
2589,2,45,9,6,,,CARD,SALE,352.85,2117.1,2023-07-04,Bhaktapur,Bhaktapur
2590,2,177,26,9,,,UPI,SALE,364.25,3278.25,2023-05-07,Bhaktapur,Bhaktapur
2591,3,177,31,8,,,UPI,SALE,389.66,3117.28,2023-02-03,Biratnagar,Kaski
2592,5,14,28,5,,,UPI,SALE,169.58,847.9,2023-03-21,Kathmandu,Morang
2593,4,13,32,8,,,CASH,SALE,165.38,1323.04,2023-04-10,Lalitpur,Morang
2594,4,39,25,3,,,CASH,SALE,118.43,355.29,2023-02-17,Lalitpur,Kaski
2595,2,131,22,8,,,CARD,SALE,338.19,2705.52,2023-11-15,Bhaktapur,Kathmandu
2596,2,65,36,8,,,UPI,SALE,137.71,1101.68,2023-10-05,Bhaktapur,Kaski
2597,2,26,26,6,,,CARD,SALE,34.92,209.52,2023-02-17,Bhaktapur,Bhaktapur
2598,2,177,3,2,,,UPI,SALE,366.91,733.82,2023-08-11,Bhaktapur,Lalitpur
2599,3,132,16,3,,,UPI,SALE,199.9,599.7,2023-06-26,Biratnagar,Morang
2600,2,114,9,1,,,CASH,SALE,233.08,233.08,2023-10-08,Bhaktapur,Bhaktapur
2601,5,150,12,10,,,CARD,SALE,344.92,3449.2,2023-04-07,Kathmandu,Morang
2602,3,161,40,4,,,CARD,SALE,201.68,806.72,2023-03-09,Biratnagar,Bhaktapur
2603,1,178,5,7,,,CASH,SALE,17.43,122.01,2023-11-04,Pokhara,Kathmandu
2604,5,188,23,8,,,CASH,SALE,262.17,2097.36,2023-06-10,Kathmandu,Bhaktapur
2605,3,28,47,4,,,CARD,SALE,432.61,1730.44,2023-11-02,Biratnagar,Bhaktapur
2606,3,52,50,8,,,CASH,SALE,161.24,1289.92,2023-01-20,Biratnagar,Kaski
2607,1,169,5,4,,,CASH,SALE,187.06,748.24,2023-09-20,Pokhara,Kathmandu
2608,5,132,17,3,,,UPI,SALE,213.72,641.16,2023-02-05,Kathmandu,Morang
2609,1,90,8,8,,,CARD,SALE,213.46,1707.68,2023-10-28,Pokhara,Kaski
2610,5,35,43,3,,,CARD,SALE,470.79,1412.37,2023-08-30,Kathmandu,Bhaktapur
2611,5,2,23,3,,,UPI,SALE,402.57,1207.71,2023-05-12,Kathmandu,Bhaktapur
2612,2,36,36,8,,,CARD,SALE,345.42,2763.36,2023-03-26,Bhaktapur,Kaski
2613,3,168,29,6,,,CASH,SALE,369.77,2218.62,2023-07-04,Biratnagar,Lalitpur
2614,5,126,11,1,,,CASH,SALE,173.7,173.7,2023-12-08,Kathmandu,Kaski
2615,2,90,10,9,,,UPI,SALE,221.07,1989.63,2023-08-31,Bhaktapur,Kaski
2616,2,127,38,4,,,CASH,SALE,344.07,1376.28,2023-03-12,Bhaktapur,Kathmandu
2617,1,129,27,4,,,UPI,SALE,175.58,702.32,2023-10-13,Pokhara,Morang
2618,4,62,14,10,,,CARD,SALE,338.84,3388.4,2023-07-06,Lalitpur,Morang
2619,4,92,33,10,,,UPI,SALE,171.04,1710.4,2023-12-17,Lalitpur,Kaski
2620,2,106,39,8,,,CASH,SALE,531.98,4255.84,2023-12-21,Bhaktapur,Kathmandu
2621,3,166,29,3,,,UPI,SALE,320.95,962.85,2023-10-21,Biratnagar,Lalitpur
2622,2,131,39,4,,,UPI,SALE,338.9,1355.6,2023-12-11,Bhaktapur,Kathmandu
2623,3,65,30,5,,,UPI,SALE,136.39,681.95,2023-12-17,Biratnagar,Kathmandu
2624,1,126,27,7,,,CASH,SALE,167.41,1171.87,2023-05-29,Pokhara,Morang
2625,2,196,9,6,,,CARD,SALE,176.85,1061.1,2023-01-02,Bhaktapur,Bhaktapur
2626,4,3,14,1,,,CARD,SALE,235.09,235.09,2023-12-14,Lalitpur,Morang
2627,1,6,4,6,,,CARD,SALE,165.86,995.16,2023-06-29,Pokhara,Lalitpur
2628,5,176,12,7,,,CARD,SALE,232.06,1624.42,2023-09-04,Kathmandu,Morang
2629,1,4,8,4,,,UPI,SALE,387.02,1548.08,2023-07-31,Pokhara,Kaski
2630,1,159,21,5,,,UPI,SALE,47.66,238.3,2023-11-21,Pokhara,Morang
2631,5,186,7,7,,,UPI,SALE,231.69,1621.83,2023-04-23,Kathmandu,Lalitpur
2632,1,166,8,10,,,CASH,SALE,355.51,3555.1,2023-06-23,Pokhara,Kaski
2633,5,25,15,5,,,UPI,SALE,133.75,668.75,2023-01-02,Kathmandu,Bhaktapur
2634,3,146,29,7,,,CARD,SALE,493.29,3453.03,2023-09-07,Biratnagar,Lalitpur
2635,3,53,40,10,,,CARD,SALE,308.33,3083.3,2023-12-17,Biratnagar,Bhaktapur
2636,5,56,13,9,,,UPI,SALE,129.26,1163.34,2023-06-27,Kathmandu,Morang
2637,3,134,16,7,,,CARD,SALE,401.53,2810.71,2023-06-22,Biratnagar,Morang
2638,3,177,48,5,,,CASH,SALE,325.62,1628.1,2023-01-02,Biratnagar,Lalitpur
2639,3,152,50,9,,,CASH,SALE,515.9,4643.1,2023-11-29,Biratnagar,Kaski
2640,1,50,21,3,,,CARD,SALE,54.13,162.39,2023-07-01,Pokhara,Morang
2641,3,63,34,9,,,CASH,SALE,437.68,3939.12,2023-11-12,Biratnagar,Kaski
2642,3,26,16,4,,,UPI,SALE,31.21,124.84,2023-11-05,Biratnagar,Morang
2643,4,37,37,8,,,UPI,SALE,404.58,3236.64,2023-07-13,Lalitpur,Kathmandu
2644,3,134,40,6,,,CASH,SALE,396.14,2376.84,2023-03-30,Biratnagar,Bhaktapur
2645,1,125,4,10,,,CARD,SALE,108.6,1086.0,2023-07-24,Pokhara,Lalitpur
2646,2,145,39,6,,,CASH,SALE,344.91,2069.46,2023-06-11,Bhaktapur,Kathmandu
2647,1,114,4,10,,,CARD,SALE,214.92,2149.2,2023-02-04,Pokhara,Lalitpur
2648,4,116,32,3,,,UPI,SALE,459.24,1377.72,2023-05-22,Lalitpur,Morang
2649,3,44,6,5,,,UPI,SALE,194.91,974.55,2023-11-01,Biratnagar,Kathmandu
2650,5,200,7,7,,,CASH,SALE,282.49,1977.43,2023-08-21,Kathmandu,Lalitpur
2651,4,61,18,10,,,UPI,SALE,380.34,3803.4,2023-03-26,Lalitpur,Morang
2652,3,103,6,6,,,CARD,SALE,131.55,789.3,2023-08-09,Biratnagar,Kathmandu
2653,1,153,27,9,,,CASH,SALE,186.06,1674.54,2023-01-01,Pokhara,Morang
2654,5,88,23,8,,,UPI,SALE,61.74,493.92,2023-08-12,Kathmandu,Bhaktapur
2655,4,76,32,7,,,CASH,SALE,220.46,1543.22,2023-04-28,Lalitpur,Morang
2656,2,71,24,2,,,CASH,SALE,420.5,841.0,2023-11-20,Bhaktapur,Morang
2657,2,173,36,2,,,CARD,SALE,213.65,427.3,2023-05-01,Bhaktapur,Kaski
2658,3,152,48,6,,,CASH,SALE,530.36,3182.16,2023-01-16,Biratnagar,Lalitpur
2659,3,174,6,1,,,UPI,SALE,338.72,338.72,2023-08-15,Biratnagar,Kathmandu
2660,5,108,28,3,,,CARD,SALE,306.64,919.92,2023-06-25,Kathmandu,Morang
2661,4,23,35,8,,,UPI,SALE,84.72,677.76,2023-07-28,Lalitpur,Morang
2662,5,136,49,1,,,CASH,SALE,353.46,353.46,2023-03-27,Kathmandu,Morang
2663,3,87,31,3,,,UPI,SALE,71.3,213.9,2023-01-09,Biratnagar,Kaski
2664,5,76,7,9,,,CASH,SALE,217.63,1958.67,2023-12-26,Kathmandu,Lalitpur
2665,3,169,50,6,,,CASH,SALE,187.09,1122.54,2023-08-21,Biratnagar,Kaski
2666,2,183,3,1,,,UPI,SALE,377.61,377.61,2023-10-20,Bhaktapur,Lalitpur
2667,2,65,41,3,,,CARD,SALE,134.89,404.67,2023-07-21,Bhaktapur,Bhaktapur
2668,3,93,31,3,,,UPI,SALE,160.71,482.13,2023-06-29,Biratnagar,Kaski
2669,1,27,20,8,,,CASH,SALE,124.64,997.12,2023-01-04,Pokhara,Kathmandu
2670,5,31,13,9,,,CASH,SALE,90.02,810.18,2023-03-12,Kathmandu,Morang
2671,3,140,2,6,,,UPI,SALE,98.88,593.28,2023-02-21,Biratnagar,Kathmandu
2672,5,180,49,4,,,UPI,SALE,53.77,215.08,2023-12-14,Kathmandu,Morang
2673,5,97,15,4,,,CASH,SALE,385.45,1541.8,2023-05-08,Kathmandu,Bhaktapur
2674,5,87,49,3,,,UPI,SALE,63.0,189.0,2023-05-15,Kathmandu,Morang
2675,3,148,6,6,,,CARD,SALE,36.26,217.56,2023-08-01,Biratnagar,Kathmandu
2676,4,110,35,10,,,CARD,SALE,127.31,1273.1,2023-07-31,Lalitpur,Morang
2677,4,105,1,5,,,CASH,SALE,279.07,1395.35,2023-05-16,Lalitpur,Bhaktapur
2678,5,132,15,1,,,CARD,SALE,190.4,190.4,2023-10-25,Kathmandu,Bhaktapur
2679,2,193,24,8,,,CARD,SALE,59.88,479.04,2023-12-04,Bhaktapur,Morang
2680,1,53,4,8,,,UPI,SALE,321.84,2574.72,2023-06-12,Pokhara,Lalitpur
2681,3,183,30,3,,,CASH,SALE,350.13,1050.39,2023-05-09,Biratnagar,Kathmandu
2682,3,123,30,9,,,CARD,SALE,87.07,783.63,2023-03-05,Biratnagar,Kathmandu
2683,2,155,9,1,,,CASH,SALE,514.48,514.48,2023-06-28,Bhaktapur,Bhaktapur
2684,4,159,37,7,,,CARD,SALE,54.09,378.63,2023-07-30,Lalitpur,Kathmandu
2685,4,112,35,4,,,CARD,SALE,382.19,1528.76,2023-09-01,Lalitpur,Morang
2686,4,22,37,5,,,CARD,SALE,24.34,121.7,2023-04-03,Lalitpur,Kathmandu
2687,5,103,49,9,,,UPI,SALE,124.2,1117.8,2023-07-31,Kathmandu,Morang
2688,1,185,20,8,,,CARD,SALE,253.4,2027.2,2023-11-14,Pokhara,Kathmandu
2689,1,20,27,7,,,UPI,SALE,450.47,3153.29,2023-11-07,Pokhara,Morang
2690,3,24,47,5,,,UPI,SALE,466.75,2333.75,2023-02-01,Biratnagar,Bhaktapur
2691,4,187,46,10,,,CASH,SALE,427.24,4272.4,2023-05-30,Lalitpur,Kathmandu
2692,3,163,44,6,,,UPI,SALE,136.79,820.74,2023-10-09,Biratnagar,Kathmandu
2693,5,111,15,6,,,CARD,SALE,319.62,1917.72,2023-02-10,Kathmandu,Bhaktapur
2694,4,139,19,8,,,CASH,SALE,114.71,917.68,2023-12-21,Lalitpur,Kaski
2695,3,3,40,5,,,CARD,SALE,266.63,1333.15,2023-06-20,Biratnagar,Bhaktapur
2696,5,128,23,5,,,CARD,SALE,189.95,949.75,2023-03-16,Kathmandu,Bhaktapur
2697,5,116,17,5,,,CASH,SALE,431.08,2155.4,2023-12-09,Kathmandu,Morang
2698,3,144,44,10,,,CARD,SALE,19.13,191.3,2023-08-19,Biratnagar,Kathmandu
2699,2,115,3,2,,,UPI,SALE,430.91,861.82,2023-08-28,Bhaktapur,Lalitpur
2700,2,90,41,2,,,UPI,SALE,226.19,452.38,2023-11-17,Bhaktapur,Bhaktapur
2701,4,74,1,2,,,CARD,SALE,223.74,447.48,2023-04-26,Lalitpur,Bhaktapur
2702,5,7,15,5,,,UPI,SALE,271.68,1358.4,2023-05-18,Kathmandu,Bhaktapur
2703,5,5,13,9,,,CASH,SALE,73.2,658.8,2023-07-15,Kathmandu,Morang
2704,4,28,32,8,,,UPI,SALE,475.77,3806.16,2023-09-30,Lalitpur,Morang
2705,4,114,32,7,,,UPI,SALE,215.89,1511.23,2023-07-31,Lalitpur,Morang
2706,5,161,7,5,,,CARD,SALE,206.18,1030.9,2023-08-16,Kathmandu,Lalitpur
2707,2,73,39,1,,,CARD,SALE,291.39,291.39,2023-04-12,Bhaktapur,Kathmandu
2708,1,115,5,8,,,CASH,SALE,396.74,3173.92,2023-10-28,Pokhara,Kathmandu
2709,2,31,22,4,,,UPI,SALE,89.83,359.32,2023-11-18,Bhaktapur,Kathmandu
2710,5,192,17,7,,,CASH,SALE,268.14,1876.98,2023-05-30,Kathmandu,Morang
2711,2,123,22,7,,,CARD,SALE,93.17,652.19,2023-08-30,Bhaktapur,Kathmandu
2712,5,138,28,2,,,UPI,SALE,195.19,390.38,2023-04-25,Kathmandu,Morang
